,age,job,marital,education,default,housing,loan,contact,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,duration,y_pred,y_proba
36806,34,Service,married,Mid,no,no,no,1,1,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,135,1,0.863421528104
5582,54,Unskilled,divorced,unknown,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,167,0,0.176118074716
30574,42,Service,married,Degree,no,yes,no,1,5,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,20,1,0.600139523034
18106,44,Service,single,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,153,0,0.451200980596
8141,40,Service,married,Mid,no,no,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,201,0,0.294283924464
38788,62,Unskilled,married,Basic,no,yes,no,1,1,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,0,443,1,0.89028638512
5980,40,Unskilled,married,Mid,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,59,0,0.24433151722
24616,32,Unskilled,single,Degree,no,no,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,242,0,0.474251956292
28370,46,Service,single,Mid,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0,168,1,0.653124995817
5838,43,Professional,married,Mid,unknown,no,no,0,5,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,109,0,0.135290281786
5485,49,Service,married,Mid,no,yes,no,0,6,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,146,0,0.21828070385
6897,56,Professional,divorced,Degree,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,118,0,0.209776988068
36798,35,Professional,divorced,Degree,no,yes,no,1,2,1,failure,-2.9,92.963,-40.8,1.26,5076.2,0,92,1,0.653301562619
13398,60,Unskilled,married,Basic,unknown,no,no,0,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,83,0,0.109714477079
3662,39,Professional,married,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,169,0,0.273280374096
11313,42,Service,married,Basic,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,399,0,0.331257027301
19448,37,Service,married,Mid,unknown,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,91,0,0.238591387376
39113,34,Service,married,Degree,no,yes,no,1,2,0,nonexistent,-3.0,92.713,-33.0,0.707,5023.5,0,195,1,0.871802828811
10454,57,Professional,married,Degree,unknown,no,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,103,0,0.21818103667
13695,29,Service,married,Degree,unknown,yes,no,0,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,123,0,0.141169870958
37034,38,Service,single,Degree,no,yes,no,1,1,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,0,321,1,0.827897820747
4107,32,Service,married,Degree,unknown,unknown,unknown,0,56,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,261,0,0.0061939043755
33196,38,Professional,married,unknown,unknown,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,145,0,0.400770564036
19331,33,Service,single,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,732,0,0.358194853996
2876,28,Professional,married,Basic,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,117,0,0.169208592169
21601,30,Service,married,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,111,0,0.363135996046
24481,47,Service,divorced,Degree,unknown,no,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,213,0,0.360424515579
32139,35,Service,single,Mid,no,yes,yes,1,1,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,94,1,0.543897830098
12246,41,Service,married,Mid,no,no,no,0,1,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,412,0,0.170759726486
10560,39,Unemployed,married,Degree,no,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,132,0,0.306275385052
6826,43,Unskilled,single,unknown,unknown,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,299,0,0.135335467275
18860,55,Unskilled,married,Basic,no,yes,no,0,1,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,94,0,0.108325584398
22904,30,Service,divorced,Degree,no,no,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,731,0,0.278957628506
29234,43,Unskilled,married,Mid,no,no,yes,1,3,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,147,0,0.353674563874
13075,50,Professional,married,unknown,unknown,yes,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,244,0,0.21198381658
7881,39,Service,single,Mid,unknown,yes,yes,0,1,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,563,0,0.193489818511
20722,57,Service,single,Degree,unknown,yes,no,1,4,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,404,0,0.236131437027
4457,36,Service,married,Mid,no,unknown,unknown,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,271,0,0.193979760458
27040,32,Professional,married,Degree,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,54,0,0.467681741328
17831,55,Service,divorced,Mid,unknown,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,204,0,0.239930596231
35059,59,Retired,divorced,Basic,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,290,1,0.580176531382
23618,30,Professional,married,Degree,no,no,yes,1,3,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,308,0,0.247408218645
7954,60,Professional,married,Degree,unknown,no,no,0,6,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,403,0,0.186192871739
24682,35,Unskilled,married,Mid,unknown,yes,no,1,2,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,273,0,0.179584720305
34750,24,Service,married,Mid,no,yes,no,1,4,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,118,0,0.353921204754
21848,36,Service,married,Mid,unknown,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,112,0,0.223206908298
35560,35,Service,divorced,Degree,no,no,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,169,1,0.591752429336
17542,43,Unemployed,divorced,Mid,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,117,0,0.281962949905
41147,25,Service,single,Degree,no,yes,no,1,2,1,success,-1.1,94.767,-50.8,1.04,4963.6,1,712,1,0.972466327424
7752,41,Professional,married,Mid,no,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,206,0,0.206947012331
5986,34,Unskilled,married,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,427,0,0.247041724714
16418,38,Unskilled,married,Basic,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,126,0,0.376784742213
28894,37,Unskilled,married,Basic,no,no,yes,1,4,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,125,1,0.543005867031
5729,58,Retired,married,Basic,unknown,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,268,0,0.221439684638
15420,29,Service,single,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,337,0,0.446461726261
37788,63,Unskilled,married,Basic,no,no,no,1,1,1,failure,-2.9,92.201,-31.4,0.838,5076.2,1,511,1,0.545872991322
1698,31,Professional,married,Mid,unknown,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,136,0,0.156945407752
39528,24,Student,single,Mid,no,yes,no,1,1,1,failure,-1.8,93.749,-34.6,0.646,5008.7,0,252,1,0.830921799824
17311,40,Service,divorced,Mid,no,yes,yes,1,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,481,0,0.27229161672
24838,38,Unskilled,married,Mid,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,154,0,0.441926842383
821,31,Service,married,Degree,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,168,0,0.240561017525
36821,34,Unskilled,married,Basic,no,yes,no,1,2,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,88,1,0.836471317758
35109,30,Unemployed,single,Mid,no,no,no,1,11,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,13,0,0.380706463601
24716,45,Professional,married,Degree,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,487,0,0.477673606621
23073,35,Service,single,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,131,0,0.358690502786
41122,34,Service,married,unknown,no,no,no,1,3,0,nonexistent,-1.1,94.767,-50.8,1.046,4963.6,1,985,1,0.856264945532
10354,32,Service,single,Degree,unknown,no,no,0,25,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,179,0,0.0764938084585
88,49,Service,married,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,1467,0,0.281069907079
16529,36,Professional,married,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,191,0,0.384944858396
10132,40,Unskilled,married,Basic,unknown,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0,124,0,0.219008948587
35574,36,Unskilled,married,Mid,no,yes,no,1,1,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0,156,0,0.3638796714
13949,29,Unskilled,single,Mid,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,256,0,0.346867590325
26225,29,Service,married,Degree,no,no,no,1,1,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,179,0,0.338232939362
22053,42,Service,married,Degree,no,no,no,1,6,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,273,0,0.301607132398
28866,45,Unskilled,married,unknown,no,yes,yes,1,1,1,failure,-1.8,93.075,-47.1,1.41,5099.1,0,614,0,0.339740134557
38316,74,Retired,married,Mid,no,yes,no,1,2,1,success,-3.4,92.431,-26.9,0.74,5017.5,1,134,1,0.973036154669
26461,39,Unemployed,divorced,Mid,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,19,0,0.357184150964
32812,27,Student,single,Degree,unknown,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,489,1,0.647003348567
31725,48,Unskilled,married,Basic,no,unknown,unknown,1,1,2,failure,-1.8,92.893,-46.2,1.327,5099.1,0,313,0,0.293216195072
15662,34,Service,divorced,Degree,no,yes,no,1,4,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,172,0,0.346636907501
12098,28,Service,single,Degree,no,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,125,0,0.344926492707
5929,56,Professional,married,Degree,no,yes,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,148,0,0.237163424887
14492,38,Service,single,Degree,no,no,no,1,4,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,815,0,0.40848184544
31314,39,Unemployed,married,Mid,no,no,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,100,1,0.553104440302
31242,46,Service,single,Mid,unknown,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,193,0,0.495580212941
8840,38,Service,married,Basic,no,no,yes,0,1,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,90,0,0.284983541539
35399,25,Unskilled,single,Mid,no,no,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,121,1,0.523215292842
24371,54,Service,married,Mid,no,no,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,94,0,0.476917755216
30042,30,Student,single,unknown,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,176,1,0.713490905207
40446,55,Service,divorced,Mid,no,no,no,1,1,0,nonexistent,-1.7,94.027,-38.3,0.904,4991.6,1,245,1,0.871442778994
24966,29,Unskilled,divorced,Basic,no,yes,no,0,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,272,0,0.142896241316
11127,49,Unskilled,single,Mid,unknown,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,32,0,0.207888077503
22550,32,Service,married,Degree,unknown,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,200,0,0.262850297077
24801,40,Professional,married,Mid,unknown,no,no,1,1,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,53,0,0.178823895537
34100,34,Unskilled,married,Mid,no,no,no,0,2,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,56,0,0.26675540063
12802,39,Unskilled,married,Basic,unknown,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,188,0,0.286748376694
19002,52,Service,divorced,Degree,no,yes,no,1,4,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,126,0,0.267521644399
15842,44,Service,single,Mid,no,yes,yes,1,5,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,145,0,0.295747167352
8033,30,Service,married,Degree,no,no,yes,0,5,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,150,0,0.270759766131
4653,38,Unskilled,married,Mid,unknown,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,173,0,0.176467895813
17668,36,Unskilled,married,Basic,no,yes,yes,1,6,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,120,0,0.265152337785
28895,41,Service,divorced,Mid,no,no,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,620,1,0.600543823399
85,31,Service,divorced,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,246,0,0.223502554888
7539,53,Service,single,Degree,unknown,unknown,unknown,0,2,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,230,0,0.154290610774
21539,52,Service,married,Mid,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,163,0,0.306059758199
32756,40,Service,single,Mid,unknown,yes,no,1,2,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,222,0,0.287312596622
39995,26,Service,married,Mid,no,no,no,1,1,0,nonexistent,-1.7,94.055,-39.8,0.767,4991.6,0,428,1,0.892424092488
16266,37,Unskilled,divorced,Degree,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,107,0,0.345415478571
23176,33,Service,married,Degree,no,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,75,0,0.354616130833
36844,22,Student,single,unknown,no,no,no,1,1,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,77,1,0.889451456221
16707,27,Service,married,Degree,no,no,no,0,15,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,36,0,0.0946688951544
40544,33,Unskilled,married,Degree,no,yes,no,1,4,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,1,253,1,0.883052912779
8895,35,Service,single,Basic,unknown,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,117,0,0.223705778868
34791,43,Unskilled,married,Basic,no,yes,no,1,5,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,493,1,0.511758803469
14009,28,Unskilled,married,Basic,unknown,yes,no,0,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,330,0,0.0981960480876
3091,58,Unskilled,married,Basic,unknown,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,148,0,0.166371882163
37103,54,Service,married,Degree,no,no,yes,1,6,1,success,-2.9,92.469,-33.6,0.908,5076.2,1,822,1,0.926619994711
39742,60,Retired,married,Mid,no,no,no,1,3,1,success,-1.8,93.876,-40.0,0.699,5008.7,1,181,1,0.969401991077
3941,44,Unskilled,divorced,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,169,0,0.199990346258
38893,48,Professional,married,Degree,no,yes,yes,1,2,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,1,747,1,0.871560359255
579,37,Unskilled,married,unknown,no,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,390,0,0.196990291699
4214,26,Service,single,Mid,no,no,no,0,7,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,21,0,0.19900868491
18875,30,Service,single,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,39,0,0.352427465263
20856,57,Service,married,Degree,no,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,259,0,0.361313554552
32358,29,Unskilled,married,Mid,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,164,1,0.56421570338
34272,27,Unskilled,married,Degree,no,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,465,1,0.585175721802
11470,37,Unskilled,married,Mid,no,no,yes,0,1,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,31,0,0.250699249237
14857,47,Service,divorced,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,226,0,0.394208577399
39990,32,Unskilled,married,Basic,no,yes,no,0,1,1,failure,-1.7,94.055,-39.8,0.761,4991.6,0,13,0,0.481950227721
25177,51,Service,married,Mid,no,no,yes,1,5,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,110,0,0.380085528112
22679,35,Service,married,Degree,no,no,no,1,5,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,166,0,0.313183852471
40494,48,Professional,divorced,Degree,no,no,no,1,4,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,1,222,1,0.844046558887
14889,29,Professional,married,Mid,unknown,yes,no,0,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,188,0,0.093221005773
16536,53,Professional,divorced,Degree,no,yes,no,1,5,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,97,0,0.284778649387
27921,56,Unskilled,married,Basic,no,yes,no,1,1,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,1,283,1,0.526182506453
1931,59,Retired,married,Basic,unknown,no,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,260,0,0.210937673319
15381,46,Unskilled,married,Basic,unknown,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,113,0,0.292876339487
17844,34,Service,married,Degree,no,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,283,0,0.465366511896
25701,35,Service,married,Degree,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,270,1,0.539411741332
40610,30,Service,single,Mid,no,no,no,1,3,1,success,-1.1,94.199,-37.5,0.883,4963.6,1,219,1,0.955125437731
19136,39,Unemployed,divorced,Degree,unknown,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,307,0,0.188364744407
33748,40,Unskilled,single,Mid,no,yes,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,220,1,0.539076324276
40300,71,Retired,married,Basic,no,yes,no,1,2,3,failure,-1.7,94.215,-40.3,0.899,4991.6,1,519,1,0.863735651372
32094,27,Unskilled,single,Mid,no,no,no,1,4,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,80,1,0.51035469617
12472,56,Unskilled,married,Mid,unknown,no,no,0,4,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,86,0,0.0896719130748
26511,30,Professional,single,Degree,no,yes,no,1,1,1,failure,-0.1,93.2,-42.0,4.076,5195.8,1,531,0,0.271460955594
12570,37,Service,single,Mid,unknown,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,500,0,0.307319471758
1229,35,unknown,single,Basic,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,82,0,0.113439022254
26378,55,Retired,married,Mid,no,no,yes,1,6,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,26,0,0.40553846049
14197,40,Service,married,Basic,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,119,0,0.404943884595
39874,35,Professional,divorced,Degree,no,yes,yes,1,2,2,success,-1.7,94.055,-39.8,0.723,4991.6,0,270,1,0.952747831946
19876,50,Unskilled,married,Basic,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,433,0,0.292219305325
14575,28,Unskilled,married,Mid,unknown,yes,no,0,4,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,141,0,0.0852069041013
31695,37,Unskilled,married,Mid,no,yes,yes,1,1,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,356,1,0.51776645219
16019,29,Service,married,Degree,no,yes,yes,1,1,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,82,0,0.409567772774
11879,47,Professional,divorced,Degree,no,no,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,8,0,0.23797749863
10413,35,Service,divorced,Mid,no,no,yes,0,15,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,15,0,0.108578537438
9150,35,Unskilled,single,unknown,no,no,yes,0,1,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,1114,0,0.212090735184
11347,57,Unskilled,married,Mid,unknown,yes,yes,0,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,258,0,0.173051449079
17982,38,Service,married,Degree,no,yes,no,1,30,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,92,0,0.121260634997
10289,44,Professional,divorced,Degree,no,yes,no,0,8,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,96,0,0.181848864922
23167,35,Service,single,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,300,0,0.339411211236
22148,29,Service,single,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,139,0,0.356942741727
14480,30,Professional,single,Mid,no,yes,no,0,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,501,0,0.121898559364
12928,34,Service,single,Mid,no,yes,no,0,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,112,0,0.159907843089
34049,34,Service,single,Mid,no,yes,no,1,2,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,195,0,0.375364812159
39489,80,Retired,divorced,Basic,no,yes,yes,1,2,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,1,654,1,0.846943591302
4669,49,Unskilled,married,Basic,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,432,0,0.186177754528
321,53,Service,single,Basic,no,yes,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,148,0,0.225194842411
38128,68,Retired,single,Degree,no,yes,no,1,1,1,success,-3.4,92.379,-29.8,0.741,5017.5,0,81,1,0.973545291395
28236,25,Student,single,Mid,no,no,no,1,2,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,98,1,0.738992721814
39796,51,Service,married,Degree,no,yes,no,1,1,1,success,-1.7,94.055,-39.8,0.702,4991.6,1,303,1,0.976904401541
14748,37,Professional,divorced,Mid,unknown,no,no,1,4,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,111,0,0.184488389311
37551,61,Professional,married,Degree,no,yes,no,1,2,2,success,-2.9,92.201,-31.4,0.869,5076.2,1,209,1,0.92379576399
21436,48,Professional,married,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,156,0,0.317435093784
9205,36,Unskilled,married,Mid,unknown,yes,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,1567,0,0.199412179014
28077,31,Service,married,Degree,no,no,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0,170,1,0.713219256183
19578,36,Service,divorced,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,197,0,0.301957950699
18603,48,Service,divorced,Degree,no,yes,no,1,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,294,0,0.350775416562
26977,37,Unemployed,single,Degree,no,yes,no,0,3,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,76,0,0.180872760285
8610,32,Unskilled,married,Degree,no,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,52,0,0.328104318522
10565,30,Unskilled,single,Basic,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,285,0,0.284603224641
2140,37,Unskilled,divorced,Basic,unknown,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,391,0,0.142336652602
22348,34,Service,married,Degree,unknown,yes,yes,1,3,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,189,0,0.215720798277
7027,38,Service,married,Mid,unknown,no,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,77,0,0.173618781623
32984,32,Professional,married,Mid,no,no,no,1,4,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,184,1,0.500602564936
7223,25,Service,single,Mid,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,130,0,0.253781654909
27004,56,Service,married,Mid,unknown,yes,no,1,5,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,254,0,0.32432209637
24528,39,Service,married,Mid,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,58,0,0.482576762845
9555,37,Service,divorced,Degree,no,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,683,0,0.304893016626
19666,42,Service,married,Degree,no,yes,no,1,5,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,162,0,0.310429901623
1530,31,Service,single,Degree,no,no,yes,0,3,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,515,0,0.247301260887
15607,54,Unskilled,married,Mid,no,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,144,0,0.359600111577
2929,33,Service,married,Mid,no,yes,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1044,0,0.224050563633
5799,42,Unemployed,married,Mid,unknown,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,181,0,0.15163556412
16164,53,Service,divorced,Degree,no,yes,yes,1,3,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,639,0,0.321571833416
38536,73,Retired,married,Basic,no,yes,no,0,1,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,185,1,0.73816337186
22876,49,Unskilled,married,Basic,no,yes,no,1,4,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,211,0,0.254499466445
6754,28,Professional,single,Degree,no,no,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,376,0,0.226510814815
