,age,job,marital,education,default,housing,loan,contact,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,y_proba
31101,53,Unskilled,married,Degree,unknown,no,no,1,4,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.0
23694,30,Service,divorced,Degree,no,yes,no,1,10,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.1
19660,50,Unskilled,married,Basic,no,yes,no,1,4,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.1
20640,52,Service,married,Mid,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.0
1117,41,Professional,married,Degree,no,no,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
33252,37,Service,single,Mid,unknown,no,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0,0.3
33479,32,Unskilled,married,Mid,unknown,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.4
3994,47,Service,divorced,Mid,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0
40719,32,Unemployed,married,Mid,no,no,no,0,1,1,failure,-1.1,94.199,-37.5,0.877,4963.6,0,0.0
4749,30,Professional,married,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.1
11857,37,Service,married,Mid,no,yes,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0
2878,56,Professional,married,Degree,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.1
39043,85,Retired,divorced,Basic,unknown,yes,no,0,1,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5,0,0.4
348,33,Professional,married,Degree,no,yes,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
4847,58,Unskilled,married,Mid,no,yes,no,0,12,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.1
8407,29,Service,married,Mid,no,no,no,0,5,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0
3469,36,Service,divorced,Degree,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.2
13340,45,Service,married,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
12384,52,Professional,married,Degree,no,yes,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.2
25836,52,Retired,married,Degree,unknown,no,no,1,1,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.0
3706,36,Service,married,Mid,unknown,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0
29423,32,Service,divorced,Mid,no,no,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.0
22657,36,Service,married,Degree,unknown,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
38609,21,Student,single,Mid,no,no,no,1,2,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0,0.4
214,39,Unskilled,married,Degree,unknown,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
3634,52,Professional,married,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0
4072,34,Service,married,Degree,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0
37888,32,Service,single,Degree,no,yes,yes,1,2,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,0,0.4
19886,34,Service,married,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0
14293,45,Unemployed,married,Mid,no,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
1664,30,Unskilled,married,Mid,no,yes,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0
2842,41,Service,single,Mid,no,yes,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.1
21867,59,Retired,married,Mid,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
36465,43,Service,married,Degree,no,yes,no,1,2,1,success,-2.9,92.963,-40.8,1.26,5076.2,1,0.9
36053,28,Service,single,Degree,no,no,no,1,1,2,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.2
1450,32,Professional,single,Degree,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0
32825,39,Unskilled,single,Mid,no,yes,no,1,1,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.1
30053,34,unknown,married,Basic,no,yes,no,1,2,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,0,0.2
27162,36,Service,married,Degree,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
39961,32,Unskilled,single,Mid,no,no,no,1,1,1,failure,-1.7,94.055,-39.8,0.754,4991.6,0,0.5
2242,37,Unskilled,single,Mid,no,no,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.1
30599,53,Service,married,Degree,no,no,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,1,0.4
32501,44,Unskilled,married,Basic,unknown,no,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.0
38945,67,Retired,married,Basic,no,no,no,0,4,1,failure,-3.4,92.649,-30.1,0.718,5017.5,0,0.2
32017,55,Unemployed,divorced,Degree,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.1
32185,32,Service,married,Degree,no,yes,yes,1,1,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.0
30717,39,Unskilled,married,Mid,no,no,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.0
4343,38,Unskilled,divorced,unknown,unknown,unknown,unknown,0,2,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
7598,49,Professional,married,Degree,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.0
17258,51,Professional,married,Basic,unknown,yes,no,1,15,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
34490,29,Unskilled,married,Mid,no,yes,yes,1,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.0
3116,31,Unskilled,single,unknown,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
27265,33,Professional,single,Degree,no,yes,yes,1,1,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.1
28551,36,Professional,divorced,Mid,no,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,0,0.0
38692,57,Service,married,Mid,no,yes,no,1,1,3,success,-3.4,92.649,-30.1,0.715,5017.5,1,0.8
7137,37,Service,married,Degree,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.0
10290,52,Service,married,Degree,no,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.2
24140,51,Service,married,unknown,no,no,no,1,1,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.0
30645,39,Unskilled,single,Basic,no,no,yes,1,2,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.1
30349,18,Student,single,Basic,no,yes,yes,1,2,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,0.4
13902,29,Service,single,Mid,unknown,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
19793,39,Professional,married,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0
513,50,Service,married,Mid,no,yes,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
22594,57,Service,married,Degree,unknown,no,no,1,4,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
36884,56,Professional,married,Degree,no,yes,no,0,15,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,0,0.3
24890,37,Unskilled,married,Mid,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0
25979,35,Service,single,Mid,no,no,no,1,1,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.2
29858,45,Unskilled,married,Basic,no,yes,no,1,2,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.4
5823,47,Service,married,Mid,no,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.7
36055,42,Service,married,Degree,no,yes,no,1,1,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.0
7751,40,Service,married,Mid,no,yes,yes,0,9,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.0
28048,49,Service,married,Basic,unknown,yes,no,1,3,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0,0.0
15126,23,Professional,single,Degree,no,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.2
15009,32,Unskilled,married,Basic,unknown,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.0
13984,55,Professional,married,Degree,unknown,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
35855,19,Student,single,Mid,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,1,0.2
11181,39,Professional,married,Basic,unknown,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0
14165,45,Unemployed,married,Degree,no,yes,no,0,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
13471,30,Service,single,Mid,no,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.0
36556,40,Professional,married,Basic,no,no,no,1,1,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.5
4216,47,Service,single,Degree,unknown,no,no,0,5,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
13791,31,Unskilled,married,Basic,no,yes,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.0
8574,26,Professional,single,Mid,no,yes,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.0
26221,52,Professional,married,Degree,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.05
15075,42,Professional,married,Basic,unknown,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.0
19424,29,Service,single,Degree,no,yes,yes,1,3,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.2
22619,59,Unskilled,married,Mid,unknown,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
15637,28,Unskilled,married,Mid,unknown,no,yes,1,3,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0
15832,39,Unskilled,married,Basic,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0
6352,43,Service,married,Mid,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
6561,28,Professional,married,Degree,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
21135,41,Service,married,Degree,no,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0
23254,33,Service,single,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
35347,52,Professional,divorced,Degree,no,yes,no,0,3,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.1
7275,39,Professional,married,Basic,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.1
16201,58,Retired,married,Basic,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.0
25325,42,Unskilled,married,Basic,unknown,yes,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0
17025,25,Service,divorced,Mid,no,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.15
5528,41,Unskilled,married,Mid,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
21714,31,Service,single,Mid,unknown,yes,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0
4282,39,Service,divorced,Mid,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
8542,35,Service,single,Mid,no,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.0
28167,34,Unskilled,married,Mid,unknown,yes,no,0,2,1,success,-1.8,93.075,-47.1,1.466,5099.1,1,0.2
40228,64,Service,married,Mid,no,no,no,1,1,0,nonexistent,-1.7,94.215,-40.3,0.884,4991.6,1,0.733333333333
27842,34,Service,married,Degree,no,yes,no,1,1,0,nonexistent,-1.8,92.843,-50.0,1.629,5099.1,0,0.9
5522,30,Unskilled,married,Mid,no,no,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
36957,63,Retired,divorced,Degree,no,yes,yes,1,1,1,failure,-2.9,92.469,-33.6,1.072,5076.2,0,0.0
5665,35,Professional,married,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
3984,43,Unskilled,married,Basic,unknown,no,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.0
19353,45,Retired,married,Mid,no,yes,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.0
34076,34,Professional,single,Degree,no,no,no,1,2,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.1
7185,35,Unskilled,married,Basic,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.1
22255,49,Service,married,Basic,no,no,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0
18723,34,Service,divorced,unknown,no,yes,no,1,21,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.0
29934,31,Service,single,Degree,no,no,no,1,6,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.0
26817,41,Professional,married,Mid,no,no,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.1
12042,39,Service,married,Mid,unknown,no,no,0,2,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,0,0.0
41101,63,Retired,married,Basic,no,yes,no,1,1,2,success,-1.1,94.767,-50.8,1.049,4963.6,1,0.9
401,48,Service,married,Mid,unknown,unknown,unknown,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
14983,36,Service,divorced,Degree,no,yes,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.1
31590,30,Unskilled,single,Mid,no,yes,no,1,1,1,success,-1.8,92.893,-46.2,1.327,5099.1,1,0.0
30582,42,Service,married,Degree,no,yes,no,1,6,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,0.0
4546,30,Service,married,Degree,no,no,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
26009,37,Professional,married,Degree,no,no,no,1,4,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.0
21023,49,Unskilled,married,Basic,no,yes,no,0,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
19401,42,Service,married,Degree,no,no,no,1,5,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,0.0
33953,39,Service,single,Degree,no,no,no,1,1,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0,0.0
810,57,Professional,single,Mid,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.0
18476,41,Service,single,Degree,no,yes,yes,0,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.0
19807,36,Service,married,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,0.0
37897,38,Service,single,Degree,no,yes,yes,1,1,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,0,0.5
6906,42,Service,single,Mid,unknown,no,no,0,7,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.1
7105,50,Service,divorced,Basic,unknown,yes,yes,0,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
9498,50,Unskilled,single,Mid,unknown,no,no,0,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.0
17457,45,Service,married,Degree,no,yes,no,1,23,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
14595,29,Professional,single,Mid,no,no,yes,1,4,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.1
27231,48,Service,married,Mid,no,yes,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.0
22659,52,Service,single,Degree,no,yes,no,1,4,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.1
24293,49,Professional,married,Degree,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0
23584,32,Service,married,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.3
35524,52,Unskilled,married,Mid,unknown,no,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.2
19588,53,Unskilled,married,Mid,unknown,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0,0.0
30616,48,Unemployed,married,Degree,no,yes,yes,1,4,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0,0.3
31176,48,Unskilled,married,Basic,no,no,no,1,1,1,success,-1.8,92.893,-46.2,1.334,5099.1,0,0.7
21723,47,Unskilled,married,Basic,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.3
7828,25,Unskilled,married,Mid,unknown,no,no,0,4,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.1
27294,51,Unskilled,married,Mid,no,no,no,1,4,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.1
15943,43,Unskilled,married,Mid,unknown,yes,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0
32285,30,Service,married,Mid,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.0
25014,33,Service,divorced,Mid,no,no,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0
15056,27,Unskilled,single,Mid,no,no,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.0
30803,46,Unskilled,married,Mid,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.0
15361,33,Professional,single,Degree,no,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.1
292,53,Service,divorced,Degree,unknown,no,yes,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2
8025,58,Service,married,Degree,no,no,yes,0,4,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.0
17440,44,Professional,married,Mid,unknown,no,yes,1,1,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
12880,29,Professional,married,unknown,no,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.1
3144,34,Unskilled,single,Mid,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
22347,54,Unskilled,married,Basic,no,no,no,1,3,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0
11396,26,Unskilled,single,Mid,no,no,no,0,3,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0
1497,39,Unskilled,married,Mid,unknown,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.0
40352,47,Service,divorced,unknown,no,yes,no,1,2,1,failure,-1.7,94.027,-38.3,0.899,4991.6,1,0.6
37352,57,Service,married,Degree,no,yes,no,1,1,1,failure,-2.9,92.201,-31.4,0.883,5076.2,1,0.0
7451,32,Unskilled,married,Degree,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.0
29722,40,Service,married,Mid,unknown,yes,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.0
40309,37,Professional,married,Degree,no,yes,no,1,1,1,success,-1.7,94.215,-40.3,0.896,4991.6,1,0.9
3740,46,Service,divorced,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.1
32735,30,Service,single,Mid,no,no,no,1,1,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.0
7209,50,Service,married,Mid,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
2130,32,Unskilled,married,Basic,unknown,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
14957,24,Professional,married,Mid,no,no,no,0,11,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,0.1
12338,34,Service,single,Mid,no,yes,no,0,2,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0.1
6983,59,Professional,married,Degree,unknown,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
1997,46,Service,divorced,Degree,no,yes,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
22853,38,Service,married,Degree,no,yes,no,1,2,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.183333333333
35785,38,Service,single,Mid,no,yes,no,1,5,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,0.0
24664,53,Unskilled,married,Degree,no,yes,yes,1,3,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.0
18410,22,Unemployed,single,Mid,no,no,no,1,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.2
21933,29,Service,single,Degree,no,no,no,1,1,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.0
25951,38,Unskilled,married,Basic,unknown,no,no,1,2,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.1
35038,44,Professional,married,Degree,no,no,no,1,2,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.0
7010,37,Service,single,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
13836,35,Service,married,Mid,unknown,yes,no,1,1,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.0
17395,44,Service,divorced,Degree,unknown,no,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
40028,25,Unskilled,single,Mid,no,no,yes,1,1,0,nonexistent,-1.7,94.215,-40.3,0.79,4991.6,1,0.2
29012,41,Service,divorced,Mid,no,no,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.0
26196,33,Service,married,Degree,no,yes,no,1,7,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.2
12564,30,Service,single,Mid,no,yes,no,0,2,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0,0.0
29660,44,Unskilled,married,Basic,no,no,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.0
22155,32,Service,single,Degree,no,yes,yes,1,2,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.0
33337,32,Unskilled,single,Mid,no,yes,no,1,2,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.0
34289,27,Professional,divorced,Degree,unknown,no,no,0,5,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.2
3014,55,Service,married,Mid,no,yes,no,0,4,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.0
3344,43,Service,divorced,Degree,no,no,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0,0.0
37859,44,Professional,married,unknown,no,yes,no,1,2,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,0,0.25
35949,36,Service,married,Degree,no,no,yes,1,1,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,0,0.1
17515,59,Unskilled,married,Basic,unknown,no,no,1,10,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.0
15268,32,Service,single,Mid,no,yes,no,1,2,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.8
36083,29,Professional,single,Degree,no,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.2
32375,29,Unskilled,single,Basic,unknown,yes,no,1,1,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,0,0.0
12776,55,Service,married,Basic,unknown,no,no,1,3,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.1
36007,35,Service,married,Mid,no,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,0.1
29597,43,Service,single,Degree,no,yes,no,1,4,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.0
29644,43,Professional,married,Degree,no,yes,no,1,2,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.0
5904,33,Professional,single,Degree,no,no,no,0,16,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
1836,60,Professional,married,Degree,unknown,no,no,0,3,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.1
31522,39,Service,married,Degree,no,no,no,1,2,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.0
6117,33,Professional,married,Mid,no,yes,no,0,1,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
28426,47,Service,divorced,Degree,no,no,no,1,2,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0,0.0
14712,27,Service,single,Degree,no,no,no,1,5,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.2
28028,44,Unskilled,married,Mid,unknown,no,no,1,1,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,0,0.1
30567,30,Service,single,Degree,no,no,no,1,4,1,failure,-1.8,92.893,-46.2,1.354,5099.1,0,0.0
5047,46,Service,single,Degree,no,yes,no,0,6,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
31805,38,Unemployed,divorced,Mid,unknown,yes,no,1,3,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.0
34945,25,Unskilled,single,Mid,no,no,no,1,2,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.1
24844,31,Service,divorced,Degree,no,yes,no,1,1,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.0
38331,33,Service,married,Degree,no,yes,no,1,2,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,1,0.4
7696,39,Professional,married,Mid,no,no,yes,0,3,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.0
5679,52,Professional,divorced,Mid,no,no,no,0,2,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.0
23242,46,Service,married,Degree,unknown,no,no,1,9,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.3
12156,45,Unskilled,married,Mid,no,yes,no,0,1,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0,0.0
11416,41,Professional,married,Degree,no,yes,yes,0,1,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.0
